date,product,price,quantity,revenue
2026-03-26,Classic Milk Tea,5.04,1,5.04
2026-03-26,Thai Tea,6.5,2,13.0
2026-03-26,Matcha Latte,6.3,1,6.3
2026-03-26,Matcha Latte,5.35,2,10.7
2026-03-26,Matcha Latte,5.57,3,16.71
2026-03-26,Taro Milk Tea,4.94,1,4.94
2026-03-26,Brown Sugar Boba,6.28,3,18.84
2026-03-26,Classic Milk Tea,5.0,2,10.0
2026-03-26,Matcha Latte,5.39,3,16.17
2026-03-26,Thai Tea,5.75,2,11.5
2026-03-26,Thai Tea,4.94,2,9.88
2026-03-26,Taro Milk Tea,6.58,2,13.16
2026-03-26,Brown Sugar Boba,6.85,2,13.7
2026-03-26,Brown Sugar Boba,5.47,2,10.94
2026-03-26,Brown Sugar Boba,6.87,3,20.61
2026-03-26,Taro Milk Tea,6.97,1,6.97
2026-03-26,Thai Tea,6.09,3,18.27
2026-03-26,Taro Milk Tea,5.1,1,5.1
2026-03-26,Matcha Latte,6.94,3,20.82
2026-03-26,Classic Milk Tea,7.2,2,14.4
2026-03-26,Classic Milk Tea,4.65,2,9.3
2026-03-26,Matcha Latte,6.4,1,6.4
2026-03-26,Classic Milk Tea,5.77,2,11.54
2026-03-26,Taro Milk Tea,4.52,1,4.52
2026-03-26,Taro Milk Tea,5.18,2,10.36
2026-03-26,Taro Milk Tea,7.02,3,21.06
2026-03-27,Taro Milk Tea,6.09,3,18.27
2026-03-27,Taro Milk Tea,5.39,2,10.78
2026-03-27,Matcha Latte,5.52,1,5.52
2026-03-27,Taro Milk Tea,6.27,2,12.54
2026-03-27,Brown Sugar Boba,5.21,1,5.21
2026-03-27,Brown Sugar Boba,7.39,3,22.17
2026-03-27,Taro Milk Tea,6.28,1,6.28
2026-03-27,Taro Milk Tea,4.85,1,4.85
2026-03-27,Classic Milk Tea,6.75,2,13.5
2026-03-27,Matcha Latte,6.59,1,6.59
2026-03-27,Taro Milk Tea,7.3,2,14.6
2026-03-27,Thai Tea,5.36,1,5.36
2026-03-27,Classic Milk Tea,4.62,3,13.86
2026-03-27,Thai Tea,5.22,3,15.66
2026-03-27,Brown Sugar Boba,5.12,1,5.12
2026-03-27,Brown Sugar Boba,7.41,3,22.23
2026-03-27,Taro Milk Tea,4.6,3,13.8
2026-03-27,Taro Milk Tea,6.03,1,6.03
2026-03-27,Brown Sugar Boba,4.78,3,14.34
2026-03-27,Matcha Latte,5.14,3,15.42
2026-03-27,Classic Milk Tea,6.73,3,20.19
2026-03-27,Matcha Latte,7.31,1,7.31
2026-03-27,Classic Milk Tea,4.7,3,14.1
2026-03-27,Thai Tea,7.01,3,21.03
2026-03-27,Brown Sugar Boba,5.44,1,5.44
2026-03-27,Taro Milk Tea,5.17,3,15.51
2026-03-27,Classic Milk Tea,5.77,1,5.77
2026-03-27,Classic Milk Tea,5.68,3,17.04
2026-03-27,Classic Milk Tea,5.0,1,5.0
2026-03-27,Matcha Latte,5.68,1,5.68
2026-03-27,Classic Milk Tea,7.24,2,14.48
2026-03-27,Classic Milk Tea,4.92,2,9.84
2026-03-27,Matcha Latte,6.27,1,6.27
2026-03-27,Matcha Latte,4.66,1,4.66
2026-03-27,Brown Sugar Boba,5.04,3,15.12
2026-03-27,Thai Tea,6.49,2,12.98
2026-03-27,Taro Milk Tea,6.35,2,12.7
2026-03-28,Taro Milk Tea,4.56,2,9.12
2026-03-28,Classic Milk Tea,7.03,3,21.09
2026-03-28,Classic Milk Tea,6.02,3,18.06
2026-03-28,Classic Milk Tea,6.89,3,20.67
2026-03-28,Thai Tea,7.25,1,7.25
2026-03-28,Brown Sugar Boba,4.92,1,4.92
2026-03-28,Thai Tea,5.9,3,17.7
2026-03-28,Brown Sugar Boba,5.27,2,10.54
2026-03-28,Thai Tea,5.5,2,11.0
2026-03-28,Thai Tea,7.32,1,7.32
2026-03-28,Matcha Latte,4.69,3,14.07
2026-03-28,Brown Sugar Boba,5.84,3,17.52
2026-03-28,Thai Tea,6.78,2,13.56
2026-03-28,Classic Milk Tea,6.3,1,6.3
2026-03-28,Classic Milk Tea,5.03,1,5.03
2026-03-28,Classic Milk Tea,7.0,3,21.0
2026-03-28,Thai Tea,5.15,2,10.3
2026-03-28,Matcha Latte,6.24,3,18.72
2026-03-28,Matcha Latte,4.53,1,4.53
2026-03-28,Thai Tea,5.15,1,5.15
2026-03-28,Thai Tea,7.44,2,14.88
2026-03-28,Thai Tea,6.36,3,19.08
2026-03-28,Classic Milk Tea,6.93,3,20.79
2026-03-28,Thai Tea,6.71,1,6.71
2026-03-28,Taro Milk Tea,4.74,3,14.22
2026-03-28,Classic Milk Tea,5.26,1,5.26
2026-03-28,Matcha Latte,5.93,3,17.79
2026-03-29,Thai Tea,6.24,2,12.48
2026-03-29,Taro Milk Tea,6.13,3,18.39
2026-03-29,Taro Milk Tea,5.33,3,15.99
2026-03-29,Matcha Latte,5.09,1,5.09
2026-03-29,Brown Sugar Boba,7.04,2,14.08
2026-03-29,Matcha Latte,6.0,1,6.0
2026-03-29,Thai Tea,7.05,3,21.15
2026-03-29,Taro Milk Tea,5.72,2,11.44
2026-03-29,Taro Milk Tea,6.85,1,6.85
2026-03-29,Taro Milk Tea,5.2,3,15.6
2026-03-29,Taro Milk Tea,6.59,1,6.59
2026-03-29,Brown Sugar Boba,7.31,2,14.62
2026-03-29,Brown Sugar Boba,5.78,1,5.78
2026-03-29,Thai Tea,7.16,2,14.32
2026-03-29,Thai Tea,7.24,1,7.24
2026-03-29,Thai Tea,6.87,3,20.61
2026-03-29,Taro Milk Tea,6.65,1,6.65
2026-03-29,Matcha Latte,5.34,2,10.68
2026-03-29,Taro Milk Tea,6.89,1,6.89
2026-03-29,Matcha Latte,7.27,2,14.54
2026-03-29,Matcha Latte,6.88,1,6.88
2026-03-29,Thai Tea,5.97,2,11.94
2026-03-29,Thai Tea,4.53,3,13.59
2026-03-29,Matcha Latte,6.39,2,12.78
2026-03-29,Matcha Latte,6.34,2,12.68
2026-03-29,Thai Tea,7.06,2,14.12
2026-03-29,Matcha Latte,5.88,1,5.88
2026-03-29,Taro Milk Tea,7.25,1,7.25
2026-03-29,Matcha Latte,5.14,1,5.14
2026-03-29,Thai Tea,6.41,3,19.23
2026-03-29,Matcha Latte,6.68,3,20.04
2026-03-29,Matcha Latte,6.15,1,6.15
2026-03-29,Thai Tea,6.77,2,13.54
2026-03-29,Classic Milk Tea,6.45,3,19.35
2026-03-29,Classic Milk Tea,4.6,3,13.8
2026-03-29,Classic Milk Tea,5.25,3,15.75
2026-03-29,Matcha Latte,4.54,1,4.54
2026-03-29,Taro Milk Tea,7.09,3,21.27
2026-03-29,Classic Milk Tea,4.54,1,4.54
2026-03-29,Thai Tea,6.21,2,12.42
2026-03-29,Taro Milk Tea,5.0,1,5.0
2026-03-29,Taro Milk Tea,4.77,3,14.31
2026-03-29,Thai Tea,7.44,3,22.32
2026-03-29,Taro Milk Tea,5.45,2,10.9
2026-03-29,Thai Tea,7.28,3,21.84
2026-03-29,Classic Milk Tea,6.36,1,6.36
2026-03-30,Matcha Latte,7.29,3,21.87
2026-03-30,Thai Tea,4.82,1,4.82
2026-03-30,Taro Milk Tea,7.1,1,7.1
2026-03-30,Matcha Latte,5.03,3,15.09
2026-03-30,Brown Sugar Boba,5.77,2,11.54
2026-03-30,Taro Milk Tea,6.61,3,19.83
2026-03-30,Brown Sugar Boba,6.38,3,19.14
2026-03-30,Matcha Latte,5.74,1,5.74
2026-03-30,Matcha Latte,5.67,2,11.34
2026-03-30,Thai Tea,7.23,1,7.23
2026-03-30,Thai Tea,6.78,3,20.34
2026-03-30,Classic Milk Tea,5.49,1,5.49
2026-03-30,Thai Tea,6.43,3,19.29
2026-03-30,Thai Tea,5.68,2,11.36
2026-03-30,Classic Milk Tea,5.14,1,5.14
2026-03-30,Matcha Latte,5.1,3,15.3
2026-03-30,Thai Tea,5.76,1,5.76
2026-03-30,Brown Sugar Boba,5.61,1,5.61
2026-03-30,Brown Sugar Boba,5.38,3,16.14
2026-03-30,Matcha Latte,7.03,2,14.06
2026-03-30,Thai Tea,4.89,1,4.89
2026-03-30,Matcha Latte,7.04,2,14.08
2026-03-30,Classic Milk Tea,6.97,2,13.94
2026-03-30,Brown Sugar Boba,5.37,3,16.11
2026-03-30,Brown Sugar Boba,5.81,1,5.81
2026-03-30,Thai Tea,4.67,2,9.34
2026-03-30,Thai Tea,4.8,1,4.8
2026-03-30,Matcha Latte,7.1,3,21.3
2026-03-30,Taro Milk Tea,7.16,2,14.32
2026-03-30,Matcha Latte,4.67,1,4.67
2026-03-30,Brown Sugar Boba,4.98,1,4.98
2026-03-30,Matcha Latte,6.56,2,13.12
2026-03-30,Thai Tea,5.44,3,16.32
2026-03-31,Classic Milk Tea,7.06,3,21.18
2026-03-31,Matcha Latte,6.24,2,12.48
2026-03-31,Matcha Latte,5.7,3,17.1
2026-03-31,Brown Sugar Boba,5.79,3,17.37
2026-03-31,Matcha Latte,7.29,3,21.87
2026-03-31,Brown Sugar Boba,6.2,1,6.2
2026-03-31,Classic Milk Tea,5.61,2,11.22
2026-03-31,Brown Sugar Boba,5.5,2,11.0
2026-03-31,Matcha Latte,7.17,3,21.51
2026-03-31,Brown Sugar Boba,7.25,3,21.75
2026-03-31,Thai Tea,6.34,1,6.34
2026-03-31,Thai Tea,6.52,3,19.56
2026-03-31,Classic Milk Tea,7.11,1,7.11
2026-03-31,Thai Tea,6.92,3,20.76
2026-03-31,Taro Milk Tea,4.67,1,4.67
2026-03-31,Classic Milk Tea,5.28,1,5.28
2026-03-31,Matcha Latte,6.66,1,6.66
2026-03-31,Classic Milk Tea,7.31,1,7.31
2026-03-31,Brown Sugar Boba,7.12,1,7.12
2026-03-31,Brown Sugar Boba,6.5,3,19.5
2026-03-31,Brown Sugar Boba,4.98,1,4.98
2026-03-31,Taro Milk Tea,6.89,3,20.67
2026-03-31,Classic Milk Tea,4.94,3,14.82
2026-03-31,Classic Milk Tea,6.57,2,13.14
2026-03-31,Brown Sugar Boba,6.69,1,6.69
2026-03-31,Thai Tea,7.12,3,21.36
2026-03-31,Taro Milk Tea,4.69,1,4.69
2026-03-31,Brown Sugar Boba,5.3,3,15.9
2026-03-31,Brown Sugar Boba,7.13,2,14.26
2026-03-31,Matcha Latte,5.36,3,16.08
2026-03-31,Classic Milk Tea,4.76,2,9.52
2026-03-31,Thai Tea,6.65,3,19.95
2026-03-31,Matcha Latte,5.22,3,15.66
2026-03-31,Taro Milk Tea,7.11,1,7.11
2026-03-31,Taro Milk Tea,4.6,1,4.6
2026-03-31,Taro Milk Tea,6.48,3,19.44
2026-03-31,Classic Milk Tea,5.88,1,5.88
